Kode_Desa,Nama_Desa,Tahun,iqr_flag,if_score,if_flag,lof_score,lof_flag,rda_score,rda_flag,consensus_flag,persistence_score,priority_tier
1504012008,Sungai Puar,2023,1,-0.10208434257823296,1,1.1571587232388352,0,0.0007909202,1,1,1.0,Tier 1 – High Priority
1504012008,Sungai Puar,2023,1,0.03154201593835271,0,1.271661778069834,0,0.00015032267,0,0,1.0,Tier 1 – High Priority
1504012008,Sungai Puar,2023,0,0.0989583330554985,0,0.9872666436238675,0,3.950788e-05,0,0,1.0,Tier 1 – High Priority
1504012008,Sungai Puar,2023,0,0.16466679929801592,0,1.1155553268750686,0,6.7182176e-05,0,0,1.0,Tier 1 – High Priority
1504012008,Sungai Puar,2023,0,0.16391935631292825,0,1.5105447652114612,0,1.9228904e-05,0,0,1.0,Tier 1 – High Priority
1504012008,Sungai Puar,2023,0,0.07354118893641753,0,1.1456787903873336,0,6.236379e-05,0,0,1.0,Tier 1 – High Priority
1504012008,Sungai Puar,2023,0,0.018680529892842967,0,1.0357185693587347,0,0.00088453974,1,0,1.0,Tier 1 – High Priority
1504012008,Sungai Puar,2023,1,-0.012751657544572303,1,1.4723922579128677,0,0.00042616855,0,0,1.0,Tier 1 – High Priority
1504012008,Sungai Puar,2023,0,0.10577720761421633,0,2.1894202081446417,1,0.00043521155,0,1,1.0,Tier 1 – High Priority
1504012008,Sungai Puar,2023,0,0.11265124560757617,0,1.1606809517447363,0,7.561272e-05,0,0,1.0,Tier 1 – High Priority
1504012008,Sungai Puar,2023,0,-0.03293823804991691,1,1.0007315513812916,0,0.00022438017,0,0,1.0,Tier 1 – High Priority
1504012009,Rantau Gedang,2023,0,-0.01997666896099015,1,1.291613141289965,0,0.00036604068,0,0,1.0,Tier 1 – High Priority
1504012009,Rantau Gedang,2023,0,-0.01793172119574915,1,1.0779574801356806,0,0.00030106667,0,0,1.0,Tier 1 – High Priority
1504012009,Rantau Gedang,2023,0,0.11109391762940474,0,1.11533627657717,0,0.00028537863,0,0,1.0,Tier 1 – High Priority
1504012009,Rantau Gedang,2023,0,0.04560651730524723,0,0.967082340723767,0,8.92115e-05,0,0,1.0,Tier 1 – High Priority
1504012009,Rantau Gedang,2023,0,0.10450303402119199,0,2.1998856813796923,1,0.00047173793,0,1,1.0,Tier 1 – High Priority
1504012009,Rantau Gedang,2023,0,0.13803388983549297,0,2.962575927922077,1,5.696614e-05,0,1,1.0,Tier 1 – High Priority
1504012009,Rantau Gedang,2023,1,-0.03739798310080322,1,1.075106943002981,0,0.00027022633,0,0,1.0,Tier 1 – High Priority
1504012009,Rantau Gedang,2023,0,0.1695421420250105,0,1.1948109012177148,0,4.653333e-05,0,0,1.0,Tier 1 – High Priority
1504012009,Rantau Gedang,2023,0,0.05707049504871181,0,1.0324230061381343,0,0.00020555472,0,0,1.0,Tier 1 – High Priority
1504012009,Rantau Gedang,2023,0,0.17036752439918668,0,1.1294289175351413,0,5.6487544e-05,0,0,1.0,Tier 1 – High Priority
1504012009,Rantau Gedang,2023,0,0.09194847410212825,0,1.0081477039456572,0,0.0001475114,0,0,1.0,Tier 1 – High Priority
1504012009,Rantau Gedang,2023,1,0.03739516149306765,0,1.1767172068328113,0,5.868826e-05,0,0,1.0,Tier 1 – High Priority
1504012009,Rantau Gedang,2023,0,0.16506063630258527,0,1.456766079320452,0,3.6200792e-05,0,0,1.0,Tier 1 – High Priority
1504012009,Rantau Gedang,2023,1,0.04636976952790556,0,1.1206128329133194,0,0.00015682192,0,0,1.0,Tier 1 – High Priority
1504012009,Rantau Gedang,2023,1,0.059911933085514346,0,1.632189413453987,0,0.00035909915,0,0,1.0,Tier 1 – High Priority
1504012009,Rantau Gedang,2023,0,0.04530038038771711,0,1.4237743055411038,0,0.0006682164,1,0,1.0,Tier 1 – High Priority
1504012009,Rantau Gedang,2023,0,0.14288008450155143,0,0.9903332266024857,0,6.461001e-05,0,0,1.0,Tier 1 – High Priority
1504012009,Rantau Gedang,2023,0,0.03636072430253767,0,1.0263310225652011,0,3.739526e-05,0,0,1.0,Tier 1 – High Priority
1504012009,Rantau Gedang,2023,0,0.11065018671617344,0,0.9942381440520888,0,2.6483298e-05,0,0,1.0,Tier 1 – High Priority
1504012009,Rantau Gedang,2023,1,0.026195456376906345,0,1.0621241959537693,0,0.0001617903,0,0,1.0,Tier 1 – High Priority
1504012009,Rantau Gedang,2023,0,0.07366245230047358,0,1.1082351674228823,0,4.314254e-05,0,0,1.0,Tier 1 – High Priority
1504012009,Rantau Gedang,2023,0,0.13861842475754016,0,1.0,0,4.5952773e-05,0,0,1.0,Tier 1 – High Priority
1504012009,Rantau Gedang,2023,1,-0.10910064349450166,1,1.0331384267468315,0,0.000179034,0,0,1.0,Tier 1 – High Priority
1504012009,Rantau Gedang,2023,0,0.11765318693443955,0,1.0305912057499296,0,3.8700062e-05,0,0,1.0,Tier 1 – High Priority
1504012009,Rantau Gedang,2023,0,-0.027360938104261656,1,18767765.025043346,1,0.00025279474,0,1,1.0,Tier 1 – High Priority
1504012010,Pematang Gadung,2023,0,0.01959812412738382,0,0.9627332418397102,0,0.00042988328,0,0,1.0,Tier 1 – High Priority
1504012010,Pematang Gadung,2023,0,0.1565511338557588,0,1.1417378515520515,0,1.2252443e-05,0,0,1.0,Tier 1 – High Priority
1504012010,Pematang Gadung,2023,0,0.0995938860836676,0,1.040699082904788,0,3.7713744e-05,0,0,1.0,Tier 1 – High Priority
1504012010,Pematang Gadung,2023,0,0.13216636716847724,0,4.0307046109417985,1,0.00033327745,0,1,1.0,Tier 1 – High Priority
1504012010,Pematang Gadung,2023,1,-0.07373717586150075,1,1.0296225723889492,0,0.00028609743,0,0,1.0,Tier 1 – High Priority
1504012010,Pematang Gadung,2023,1,-0.15468519505781664,1,1.0048245775725737,0,7.0267095e-05,0,0,1.0,Tier 1 – High Priority
1504012010,Pematang Gadung,2023,0,0.06758578129026199,0,1.6662251716096452,0,0.0005414648,1,0,1.0,Tier 1 – High Priority
1504012010,Pematang Gadung,2023,0,0.07370412950614302,0,1.1162811137197373,0,0.00030445616,0,0,1.0,Tier 1 – High Priority
1504012010,Pematang Gadung,2023,0,0.16466679929801592,0,1.1155553268750686,0,6.687215e-05,0,0,1.0,Tier 1 – High Priority
1504012010,Pematang Gadung,2023,0,0.16391935631292825,0,1.5105447652114612,0,1.9620347e-05,0,0,1.0,Tier 1 – High Priority
1504012010,Pematang Gadung,2023,0,0.03598200378716432,0,1.0243927835681121,0,0.00017197707,0,0,1.0,Tier 1 – High Priority
1504012010,Pematang Gadung,2023,0,-0.02719679259219976,1,1.0,0,0.00025738362,0,0,1.0,Tier 1 – High Priority
1504012011,Teluk Melintang,2023,0,-0.01041390949176868,1,1.2437742952224615,0,6.0924573e-05,0,0,1.0,Tier 1 – High Priority
1504012011,Teluk Melintang,2023,0,0.02822795223737451,0,1.0029645786581949,0,4.69629e-05,0,0,1.0,Tier 1 – High Priority
1504012011,Teluk Melintang,2023,0,0.15587613593305266,0,1.0702701847868747,0,1.2542118e-05,0,0,1.0,Tier 1 – High Priority
1504012011,Teluk Melintang,2023,0,0.07836637838705551,0,1.0868856299567151,0,6.957713e-05,0,0,1.0,Tier 1 – High Priority
1504012011,Teluk Melintang,2023,0,0.16094171557413373,0,0.9754606658615803,0,1.4817944e-05,0,0,1.0,Tier 1 – High Priority
1504012011,Teluk Melintang,2023,0,0.12985323839474716,0,1.082806377128187,0,0.00010864118,0,0,1.0,Tier 1 – High Priority
1504012011,Teluk Melintang,2023,1,-0.038893891112098844,1,1.0037887535564054,0,0.00010527381,0,0,1.0,Tier 1 – High Priority
1504012011,Teluk Melintang,2023,0,0.06945672296762745,0,0.9852996180937384,0,0.00012479672,0,0,1.0,Tier 1 – High Priority
1504012011,Teluk Melintang,2023,0,0.014994469773771057,0,1.3131153347967597,0,0.00019139652,0,0,1.0,Tier 1 – High Priority
